中山區,臺北市中山區北安路621巷35號,650913,RPUQMLKLLHKFFCA67CA,25.083094,121.547304
內湖區,臺北市內湖區成功路四段122號,780214,RPXOMLOLLHKFFCA18CA,25.0828481,121.593158
士林區,臺北市士林區延平北路五段163巷17弄22號,560115,RPQOMLTKLHKFFEA18DA,25.0827937,121.5093728
中山區,臺北市中山區明水路631號,960503,RPRQMLLJMHKFFCA37CA,25.0827663,121.5512045
中山區,臺北市中山區樂群三路44號,971224,RPPRMLKLLHKFFCA27CA,25.082666,121.5526443
內湖區,臺北市內湖區成功路四段167巷29號,840128,RPRRMLLJMHKFFCA47CA,25.0826553,121.5953109
中山區,臺北市中山區敬業二路69巷59號,961218,RPSOMLLJMHKFFCA27CA,25.082201,121.5532698
內湖區,臺北市內湖區麗山街348巷7號,710615,RPUNMLOLLHKFFCA77CA,25.0820275,121.5732371
內湖區,臺北市內湖區金湖路68號,961030,RPPRMLLJMHKFFCA27CA,25.0820147,121.597115
中山區,臺北市中山區敬業二路69巷27號,990430,RPRQMLNLLHKFFCA67CA,25.0819362,121.5535798
內湖區,臺北市內湖區成功路四段30巷7號,830701,RPROMLLMLHKFFCA47DA,25.081849,121.59138
士林區,臺北市士林區通河街325巷15號,591210,RPWPMLLLMHKFFEA18CA,25.0817148,121.5183672
士林區,臺北市士林區通河街323巷25號,591210,RPOOMLMJMHKFFEA17CA,25.0817084,121.519095
士林區,臺北市士林區通河街323巷75號,591210,RPTNMLMJMHKFFEA57CA,25.0817084,121.519095
中山區,臺北市中山區大直街34巷14號,750414,RPRPMLLJMHKFFCA27CA,25.0815891,121.5457657
士林區,臺北市士林區重慶北路四段49巷45號,590513,RPVPMLKMLHKFFEA97CA,25.0811173,121.5109876
士林區,臺北市士林區重慶北路四段49巷49號,590513,RPVPMLRLLHKFFEA58CA,25.0811148,121.5109068
士林區,臺北市士林區重慶北路四段49巷40弄49號,590427,RPSPMLMLMHKFFEA87CA,25.0811148,121.5109068
內湖區,臺北市內湖區內湖路一段629巷33弄27號,701229,RPQNMLLLLHKFFCA17DA,25.0808366,121.5746472
中山區,臺北市中山區北安路568號,670628,RPPOMLRLLHKFFCA67CA,25.080736,121.548546
中山區,臺北市中山區北安路578巷8弄8號,861020,RPWPMLRLLHKFFCA48CA,25.080686,121.549533
中山區,臺北市中山區北安路578巷8弄18號,861020,RPPNMLLMLHKFFCA07CA,25.0805575,121.5503124
內湖區,臺北市內湖區星雲街210巷12號,910620,RPUQMLQLLHKFFCA28CA,25.0803921,121.597568
中山區,臺北市中山區敬業一路36巷2號,990430,RPOOMLOLLHKFFCA27CA,25.0803916,121.5530825
內湖區,臺北市內湖區星雲街150巷14號,840829,RPSRMLPLLHKFFCA18DA,25.0802449,121.596072
內湖區,臺北市內湖區內湖路一段670號,991123,RPPPMLOLLHKFFCA47CA,25.0800251,121.5756164
士林區,臺北市士林區承德路四段12號,621115,RPTPMLKLLHKFFEA67CA,25.0799173,121.5217866
內湖區,臺北市內湖區內湖路一段707號,1001028,RPUPMLQLLHKFFCA18CA,25.0792021,121.5776553
